order,101822423,
cuculiform,101822602,
Cuculidae,101822773,
family,101822773,
cuckoo,101823013,
Cuculus,101823279,
genus,101823279,
European,101823414,
Cuculus,101823414,
Coccyzus,101823610,
genus,101823610,
black-billed,101823740,
Coccyzus,101823740,
Geococcyx,101823912,
genus,101823912,
roadrunner,101824035,
chaparral,101824035,
Geococcyx,101824035,
Crotophaga,101824227,
genus,101824227,
ani,101824344,
Centropus,101824443,
genus,101824443,
coucal,101824575,
crow,101824749,
Centropus,101824749,
pheasant,101824862,
pheasant,101824862,
Centropus,101824862,
Musophagidae,101825009,
family,101825009,
Musophaga,101825155,
genus,101825155,
touraco,101825278,
turaco,101825278,
turacou,101825278,
turakoo,101825278,
Coraciiformes,101825417,
order,101825417,
Picariae,101825758,
order,101825758,
coraciiform,101825930,
Coraciidae,101826223,
family,101826223,
roller,101826364,
Coracias,101826542,
genus,101826542,
European,101826680,
Coracias,101826680,
ground,101826844,
Alcedinidae,101826998,
family,101826998,
halcyon,101827202,
kingfisher,101827403,
Alcedo,101827658,
genus,101827658,
Eurasian,101827793,
Alcedo,101827793,
Ceryle,101827948,
genus,101827948,
belted,101828096,
Ceryle,101828096,
Dacelo,101828267,
genus,101828267,
Halcyon,101828397,
genus,101828397,
kookaburra,101828556,
laughing,101828556,
Dacelo,101828556,
Meropidae,101828714,
family,101828714,
Merops,101828856,
genus,101828856,
bee,101828970,
Bucerotidae,101829143,
family,101829143,
Buceros,101829288,
genus,101829288,
hornbill,101829413,
Upupidae,101829602,
family,101829602,
Upupa,101829739,
genus,101829739,
hoopoe,101829869,
hoopoo,101829869,
Euopean,101830042,
Upupa,101830042,
Phoeniculidae,101830183,
family,101830183,
Phoeniculus,101830316,
genus,101830316,
wood,101830479,
Momotidae,101830623,
family,101830623,
Momotus,101830799,
genus,101830799,
motmot,101830915,
momot,101830915,
Todidae,101831078,
family,101831078,
Todus,101831231,
genus,101831231,
tody,101831360,
Apodiformes,101831519,
order,101831519,
apodiform,101831712,
Apodidae,101831930,
family,101831930,
swift,101832167,
Apus,101832381,
genus,101832381,
European,101832493,
Apus,101832493,
Chateura,101832684,
genus,101832684,
chimney,101832813,
chimney,101832813,
Chateura,101832813,
Collocalia,101832979,
genus,101832979,
swiftlet,101833112,
Collocalia,101833112,
Hemiprocnidae,101833283,
family,101833283,
tree,101833415,
crested,101833415,
Trochilidae,101833619,
family,101833619,
hummingbird,101833805,
Archilochus,101834039,
genus,101834039,
Archilochus,101834177,
Chalcostigma,101834284,
genus,101834284,
Ramphomicron,101834412,
genus,101834412,
thornbill,101834540,
Caprimulgiformes,101834702,
order,101834702,
caprimulgiform,101834918,
Caprimulgidae,101835087,
family,101835087,
goatsucker,101835276,
nightjar,101835276,
caprimulgid,101835276,
Caprimulgus,101835584,
genus,101835584,
European,101835769,
European,101835769,
Caprimulgus,101835769,
chuck-will,101835918,
Caprimulgus,101835918,
whippoorwill,101836087,
Caprimulgus,101836087,
Chordeiles,101836246,
genus,101836246,
nighthawk,101836384,
bullbat,101836384,
mosquito,101836384,
Phalaenoptilus,101836527,
genus,101836527,
poorwill,101836673,
Phalaenoptilus,101836673,
Podargidae,101836809,
family,101836809,
Podargus,101836953,
genus,101836953,
frogmouth,101837072,
Steatornithidae,101837230,
family,101837230,
Steatornis,101837363,
genus,101837363,
oilbird,101837526,
guacharo,101837526,
Steatornis,101837526,
Piciformes,101837746,
order,101837746,
piciform,101838038,
Picidae,101838326,
family,101838326,
woodpecker,101838598,
peckerwood,101838598,
pecker,101838598,
Picus,101838961,
genus,101838961,
green,101839086,
Picus,101839086,
Picoides,101839221,
genus,101839221,
downy,101839330,
Colaptes,101839470,
genus,101839470,
flicker,101839598,
yellow-shafted,101839750,
Colaptes,101839750,
yellowhammer,101839750,
gilded,101839949,
Colaptes,101839949,
red-shafted,101840120,
Colaptes,101840120,
Campephilus,101840278,
genus,101840278,
ivorybill,101840412,
ivory-billed,101840412,
Campephilus,101840412,
Melanerpes,101840643,
genus,101840643,
redheaded,101840775,
redhead,101840775,
Melanerpes,101840775,
Sphyrapicus,101840968,
genus,101840968,
sapsucker,101841102,
yellow-bellied,101841288,
Sphyrapicus,101841288,
red-breasted,101841441,
Sphyrapicus,101841441,
Jynx,101841569,
genus,101841569,
wryneck,101841679,
Picumnus,101841815,
genus,101841815,
piculet,101841943,
Capitonidae,101842111,
family,101842111,
barbet,101842235,
Bucconidae,101842380,
family,101842380,
puffbird,101842504,
Indicatoridae,101842655,
family,101842655,
honey,101842788,
Galbulidae,101842942,
family,101842942,
jacamar,101843065,
Ramphastidae,101843238,
family,101843238,
toucan,101843383,
Aulacorhyncus,101843576,
genus,101843576,
toucanet,101843719,
Trogoniformes,101843805,
order,101843805,
Trogonidae,101843932,
family,101843932,
genus,101844125,
trogon,101844231,
Pharomacrus,101844414,
genus,101844414,
quetzal,101844551,
quetzal,101844551,
resplendent,101844746,
resplendent,101844746,
Pharomacrus,101844746,
aquatic,101844917,
waterfowl,101845132,
water,101845132,
waterbird,101845132,
Anseriformes,101845272,
order,101845272,
anseriform,101845477,
Anatidae,101845627,
family,101845627,
Anseres,101846156,
suborder,101846156,
duck,101846331,
drake,101847000,
quack-quack,101847089,
duckling,101847170,
diving,101847253,
dabbling,101847407,
dabbler,101847407,
Anas,101847565,
genus,101847565,
mallard,101847806,
Anas,101847806,
black,101847978,
Anas,101847978,
teal,101848123,
greenwing,101848323,
green-winged,101848323,
Anas,101848323,
bluewing,101848453,
blue-winged,101848453,
Anas,101848453,
garganey,101848555,
Anas,101848555,
widgeon,101848648,
wigeon,101848648,
Anas,101848648,
American,101848840,
baldpate,101848840,
Anas,101848840,
shoveler,101848976,
shoveller,101848976,
broadbill,101848976,
Anas,101848976,
pintail,101849157,
pin-tailed,101849157,
Anas,101849157,
Tadorna,101849348,
genus,101849348,
sheldrake,101849466,
shelduck,101849676,
Oxyura,101849747,
genus,101849747,
ruddy,101849863,
Oxyura,101849863,
Bucephala,101850035,
genus,101850035,
bufflehead,101850192,
butterball,101850192,
dipper,101850192,
Bucephela,101850192,
goldeneye,101850373,
whistler,101850373,
Bucephela,101850373,
Barrow,101850553,
Bucephala,101850553,
Aythya,101850676,
genus,101850676,
canvasback,101850873,
canvasback,101850873,
Aythya,101850873,
pochard,101851038,
Aythya,101851038,
redhead,101851207,
Aythya,101851207,
scaup,101851375,
scaup,101851375,
bluebill,101851375,
broadbill,101851375,
greater,101851573,
Aythya,101851573,
lesser,101851731,
lesser,101851731,
lake,101851731,
Aythya,101851731,
wild,101851895,
Aix,101851996,
genus,101851996,
wood,101852142,
summer,101852142,
wood,101852142,
Aix,101852142,
wood,101852329,
mandarin,101852400,
Aix,101852400,
Cairina,101852544,
genus,101852544,
muscovy,101852671,
musk,101852671,
Cairina,101852671,
sea,101852861,
Somateria,101853072,
genus,101853072,
eider,101853195,
eider,101853195,
Melanitta,101853379,
genus,101853379,
scoter,101853498,
scooter,101853498,
common,101853666,
Melanitta,101853666,
Clangula,101853763,
genus,101853763,
old,101853870,
oldwife,101853870,
Clangula,101853870,
Merginae,101854047,
subfamily,101854047,
Mergus,101854223,
genus,101854223,
merganser,101854415,
fish,101854415,
sawbill,101854415,
sheldrake,101854415,
goosander,101854700,
Mergus,101854700,
American,101854838,
Mergus,101854838,
red-breasted,101855032,
Mergus,101855032,
smew,101855188,
Mergus,101855188,
Lophodytes,101855343,
genus,101855343,
hooded,101855476,
hooded,101855476,
Lophodytes,101855476,
goose,101855672,
gosling,101856072,
gander,101856155,
Anser,101856225,
genus,101856225,
Chinese,101856380,
Anser,101856380,
greylag,101856553,
graylag,101856553,
greylag,101856553,
graylag,101856553,
Anser,101856553,
Chen,101856748,
subgenus,101856748,
blue,101856890,
Chen,101856890,
snow,101857079,
Branta,101857171,
genus,101857171,
brant,101857325,
brant,101857325,
brent,101857325,
brent,101857325,
common,101857512,
Branta,101857512,
honker,101857632,
Canada,101857632,
Canadian,101857632,
Branta,101857632,
barnacle,101857851,
barnacle,101857851,
Branta,101857851,
Anserinae,101858023,
subfamily,101858023,
genus,101858162,
coscoroba,101858281,
swan,101858441,
cob,101858780,
pen,101858845,
cygnet,101858906,
Cygnus,101858989,
genus,101858989,
mute,101859190,
Cygnus,101859190,
whooper,101859325,
whooper,101859325,
Cygnus,101859325,
tundra,101859496,
Cygnus,101859496,
whistling,101859689,
Cygnus,101859689,
Bewick,101859852,
Cygnus,101859852,
trumpeter,101860002,
trumpeter,101860002,
Cygnus,101860002,
black,101860187,
Cygnus,101860187,
Anhimidae,101860337,
family,101860337,
screamer,101860497,
Anhima,101860713,
genus,101860713,
horned,101860864,
Anhima,101860864,
Chauna,101861025,
genus,101861025,
crested,101861148,
chaja,101861330,
Chauna,101861330,
Mammalia,101861465,
class,101861465,
mammal,101861778,
mammalian,101861778,
female,101862399,
mammal,101862557,
mammal,101864707,
tusker,101871265,
Prototheria,101871406,
subclass,101871406,
prototherian,101871543,
Monotremata,101871699,
order,101871699,
monotreme,101871875,
egg-laying,101871875,
Tachyglossidae,101872094,
family,101872094,
Tachyglossus,101872244,
genus,101872244,
echidna,101872401,
spiny,101872401,
anteater,101872401,
Zaglossus,101872635,
genus,101872635,
echidna,101872772,
spiny,101872772,
anteater,101872772,
Ornithorhynchidae,101873007,
family,101873007,
Ornithorhynchus,101873144,
genus,101873144,
platypus,101873310,
duckbill,101873310,
duckbilled,101873310,
duck-billed,101873310,
Ornithorhynchus,101873310,
Pantotheria,101873622,
subclass,101873622,
Metatheria,101873850,
subclass,101873850,
metatherian,101873982,
Marsupialia,101874126,
order,101874126,
marsupial,101874434,
pouched,101874434,
Didelphidae,101874784,
family,101874784,
opossum,101874928,
possum,101874928,
Didelphis,101875165,
genus,101875165,
common,101875313,
Didelphis,101875313,
Didelphis,101875313,
crab-eating,101875610,
Caenolestidae,101875717,
family,101875717,
Caenolestes,101875880,
genus,101875880,
opossum,101876034,
Peramelidae,101876180,
family,101876180,
bandicoot,101876326,
Macrotis,101876535,
genus,101876535,
rabbit-eared,101876667,
rabbit,101876667,
bilby,101876667,
Macrotis,101876667,
Macropodidae,101876843,
family,101876843,
kangaroo,101877134,
Macropus,101877407,
genus,101877407,
giant,101877606,
great,101877606,
Macropus,101877606,
wallaby,101877812,
brush,101877812,
common,101878061,
Macropus,101878061,
Lagorchestes,101878203,
genus,101878203,
hare,101878335,
kangaroo,101878335,
Onychogalea,101878500,
genus,101878500,
nail-tailed,101878639,
nail-tailed,101878639,
Petrogale,101878803,
genus,101878803,
rock,101878929,
rock,101878929,
Thylogale,101879095,
genus,101879095,
pademelon,101879217,
paddymelon,101879217,
Dendrolagus,101879379,
genus,101879379,
tree,101879509,
tree,101879509,
Hypsiprymnodon,101879701,
genus,101879701,
musk,101879837,
Hypsiprymnodon,101879837,
Potoroinae,101879983,
subfamily,101879983,
rat,101880152,
kangaroo,101880152,
Potorous,101880355,
genus,101880355,
potoroo,101880473,
Bettongia,101880570,
genus,101880570,
bettong,101880716,
jerboa,101880813,
kangaroo,101880813,
Phalangeridae,101880937,
family,101880937,
phalanger,101881171,
opossum,101881171,
possum,101881171,
genus,101881416,
cuscus,101881564,
Trichosurus,101881717,
genus,101881717,
brush-tailed,101881857,
Trichosurus,101881857,
Petaurus,101881991,
genus,101881991,
flying,101882125,
flying,101882125,
flying,101882125,
Acrobates,101882372,
genus,101882372,
flying,101882508,
Phascolarctos,101882607,
genus,101882607,
koala,101882714,
koala,101882714,
kangaroo,101882714,
native,101882714,
Phascolarctos,101882714,
Vombatidae,101882948,
family,101882948,
wombat,101883070,
Dasyuridae,101883212,
family,101883212,
family,101883212,
dasyurid,101883513,
dasyurid,101883513,
Dasyurus,101883762,
genus,101883762,
dasyure,101883920,
eastern,101884104,
Dasyurus,101884104,
native,101884203,
Dasyurus,101884203,
Thylacinus,101884348,
genus,101884348,
thylacine,101884476,
Tasmanian,101884476,
Tasmanian,101884476,
Thylacinus,101884476,
Sarcophilus,101884703,
genus,101884703,
Tasmanian,101884834,
ursine,101884834,
Sarcophilus,101884834,
Phascogale,101885032,
genus,101885032,
pouched,101885158,
marsupial,101885158,
marsupial,101885158,
Myrmecobius,101885367,
genus,101885367,
numbat,101885498,
banded,101885498,
anteater,101885498,
Myrmecobius,101885498,
Notoryctidae,101885724,
family,101885724,
Notoryctus,101885856,
genus,101885856,
pouched,101886045,
marsupial,101886045,
Notoryctus,101886045,
Eutheria,101886220,
subclass,101886220,
placental,101886756,
placental,101886756,
eutherian,101886756,
eutherian,101886756,
livestock,101887474,
stock,101887474,
farm,101887474,
bull,101887623,
cow,101887787,
calf,101887896,
calf,101888045,
yearling,101888181,
buck,101888264,
doe,101888411,
Insectivora,101888520,
order,101888520,
Lipotyphla,101888821,
suborder,101888821,
Menotyphla,101888948,
suborder,101888948,
insectivore,101889074,
Talpidae,101889328,
family,101889328,
mole,101889520,
Condylura,101889740,
genus,101889740,
starnose,101889849,
star-nosed,101889849,
Condylura,101889849,
Parascalops,101890033,
genus,101890033,
brewer,101890144,
hair-tailed,101890144,
Parascalops,101890144,
Chrysochloridae,101890274,
family,101890274,
Chrysochloris,101890411,
genus,101890411,
golden,101890564,
Uropsilus,101890718,
genus,101890718,
shrew,101890860,
Asiatic,101891013,
Uropsilus,101891013,
Neurotrichus,101891145,
genus,101891145,
American,101891274,
Neurotrichus,101891274,
Soricidae,101891438,
family,101891438,
shrew,101891633,
shrewmouse,101891633,
Sorex,101891865,
genus,101891865,
common,101892030,
Sorex,101892030,
masked,101892145,
Sorex,101892145,
Blarina,101892271,
genus,101892271,
short-tailed,101892385,
Blarina,101892385,
water,101892551,
American,101892744,
Sorex,101892744,
Neomys,101892876,
genus,101892876,
European,101893021,
Neomys,101893021,
Mediterranean,101893164,
Neomys,101893164,
Cryptotis,101893294,
genus,101893294,
least,101893399,
Cryptotis,101893399,
Erinaceidae,101893535,
family,101893535,
Erinaceus,101893666,
genus,101893666,
hedgehog,101893825,
Erinaceus,101893825,
Erinaceus,101893825,
Tenrecidae,101894040,
family,101894040,
tenrec,101894207,
tendrac,101894207,
genus,101894381,
tailless,101894522,
Tenrec,101894522,
Potamogalidae,101894670,
family,101894670,
genus,101894803,
otter,101894956,
potamogale,101894956,
Potamogale,101894956,
chine,101895128,
saddle,101895219,
furcula,101895355,
wishbone,101895511,
wishing,101895511,
cuticula,101895630,
hide,101895735,
pelt,101895735,
skin,101895735,
hypodermis,101895850,
feather,101896031,
plume,101896031,
plumage,101896031,
down,101896561,
down,101896561,
duck,101896735,
eiderdown,101896844,
goose,101896960,
swan,101897053,
plumule,101897146,
aftershaft,101897257,
sickle,101897426,
contour,101897536,
bastard,101897667,
alula,101897667,
spurious,101897667,
marabou,101897851,
vane,101897991,
web,101897991,
barb,101898185,
web,101898328,
hackle,101898459,
saddle,101898593,
saddle,101898593,
coat,101898731,
pelage,101898731,
guard,101898906,
fur,101899062,
undercoat,101899238,
underfur,101899238,
underpart,101899367,
wool,101899593,
fleece,101899593,
mane,101899746,
encolure,101899894,
forelock,101900006,
foretop,101900006,
hair,101900150,
cirrus,101900341,
spine,101900488,
ray,101900719,
quill,101900837,
aculea,101900985,
aculeus,101901091,
style,101901213,
stylet,101901348,
villus,101901492,
bristle,101901610,
chaeta,101901694,
whisker,101901828,
vibrissa,101901828,
sensory,101901828,
seta,101902022,
pilus,101902132,
horseback,101902274,
operculum,101902368,
protective,101902568,
armor,101902750,
armour,101902750,
scale,101902877,
fish,101903110,
squama,101903234,
scute,101903346,
sclerite,101903498,
clypeus,101903631,
carapace,101903756,
shell,101903756,
cuticle,101903756,
shield,101903756,
plastron,101904029,
shell,101904182,
valve,101904461,
valve,101904583,
test,101904699,
scallop,101904806,
oyster,101904886,
phragmocone,101904965,
phragmacone,101904965,
apodeme,101905121,
theca,101905321,
lorica,101905416,
coelenteron,101905543,
invertebrate,101905661,
zoophyte,101906178,
Parazoa,101906328,
subkingdom,101906328,
Porifera,101906552,
phylum,101906552,
sponge,101906749,
poriferan,101906749,
parazoan,101906749,
sponge,101907034,
flagellated,101907149,
choanocyte,101907287,
collar,101907287,
Hyalospongiae,101907495,
class,101907495,
glass,101907738,
Euplectella,101907902,
genus,101907902,
Venus,101908042,
coelenterate,101908287,
coelenterate,101908415,
Metazoa,101908703,
subkingdom,101908703,
metazoan,101908958,
Cnidaria,101909111,
phylum,101909111,
Coelenterata,101909111,
phylum,101909111,
coelenterate,101909422,
cnidarian,101909422,
planula,101909788,
polyp,101909906,
medusa,101910252,
medusoid,101910252,
medusan,101910252,
Scyphozoa,101910529,
class,101910529,
jellyfish,101910747,
Aegina,101910998,
scyphozoan,101911063,
Chrysaora,101911271,
genus,101911271,
Chrysaora,101911403,
Hydrozoa,101911511,
class,101911511,
hydrozoan,101911839,
hydroid,101911839,
genus,101912050,
hydra,101912152,
Siphonophora,101912272,
order,101912272,
siphonophore,101912454,
genus,101912688,
nanomia,101912809,
Physalia,101913035,
genus,101913035,
Portuguese,101913166,
man-of-war,101913166,
jellyfish,101913166,
praya,101913346,
apolemia,101913440,
Sertularia,101913533,
genus,101913533,
sertularian,101913691,
Anthozoa,101913838,
class,101913838,
Actinozoa,101913838,
class,101913838,
anthozoan,101914163,
actinozoan,101914163,
Actiniaria,101914415,
order,101914415,
Actinaria,101914415,
order,101914415,
sea,101914609,
anemone,101914609,
actinia,101914830,
actinian,101914830,
actiniarian,101914830,
Actinia,101914961,
genus,101914961,
Alcyonaria,101915093,
order,101915093,
Alcyonacea,101915290,
suborder,101915290,
Pennatulidae,101915414,
family,101915414,
Pennatula,101915541,
genus,101915541,
sea,101915700,
coral,101915811,
Gorgonacea,101916010,
suborder,101916010,
Gorgoniacea,101916010,
suborder,101916010,
gorgonian,101916187,
gorgonian,101916187,
sea,101916388,
sea,101916481,
red,101916588,
Madreporaria,101916738,
order,101916738,
stony,101916925,
madrepore,101916925,
madriporian,101916925,
Maeandra,101917167,
genus,101917167,
brain,101917289,
Acropora,101917434,
genus,101917434,
staghorn,101917611,
stag,101917611,
Fungia,101917751,
genus,101917751,
mushroom,101917882,
ctenophore,101918010,
ctenophore,101918152,
Ctenophora,101918310,
phylum,101918310,
ctene,101918585,
comb-plate,101918585,
ctenophore,101918744,
comb,101918744,
Nuda,101919099,
class,101919099,
genus,101919258,
beroe,101919385,
Tentaculata,101919504,
class,101919504,
Cydippida,101919714,
order,101919714,
Cydippidea,101919714,
order,101919714,
Cydippea,101919714,
order,101919714,
Platyctenea,101919912,
order,101919912,
platyctenean,101920051,
Pleurobrachiidae,101920178,
family,101920178,
Pleurobrachia,101920302,
genus,101920302,
sea,101920438,
Cestida,101920582,
order,101920582,
Cestidae,101920735,
family,101920735,
Cestum,101920939,
genus,101920939,
Venus,101921059,
Cestum,101921059,
Lobata,101921216,
order,101921216,
comb,101921440,
worm,101921559,
worm,101921887,
worm,101922303,
helminth,101922717,
parasitic,101922717,
woodworm,101922948,
woodborer,101923025,
borer,101923025,
Acanthocephala,101923171,
phylum,101923171,
acanthocephalan,101923404,
spiny-headed,101923404,
Chaetognatha,101923637,
phylum,101923637,
arrowworm,101923890,
chaetognath,101923890,
genus,101924151,
sagitta,101924309,
genus,101924416,
Platyhelminthes,101924590,
phylum,101924590,
bladder,101924800,
flatworm,101924916,
platyhelminth,101924916,
Turbellaria,101925133,
class,101925133,
planarian,101925270,
planaria,101925270,
Trematoda,101925469,
class,101925469,
fluke,101925695,
trematode,101925695,
trematode,101925695,
cercaria,101925916,
Fasciolidae,101926090,
family,101926090,
Fasciola,101926247,
genus,101926247,
liver,101926379,
Fasciola,101926379,
Fasciolopsis,101926549,
genus,101926549,
Fasciolopsis,101926689,
Schistosomatidae,101926840,
family,101926840,
Schistosoma,101926988,
genus,101926988,
schistosome,101927159,
blood,101927159,
Cestoda,101927301,
class,101927301,
tapeworm,101927456,
cestode,101927456,
Taeniidae,101927665,
family,101927665,
genus,101927816,
echinococcus,101927928,
genus,101928073,
taenia,101928215,
Nemertea,101928360,
phylum,101928360,
Nemertina,101928360,
phylum,101928360,
ribbon,101928517,
nemertean,101928517,
nemertine,101928517,
proboscis,101928517,
Pogonophora,101928737,
phylum,101928737,
beard,101928865,
pogonophoran,101928865,
Rotifera,101929047,
phylum,101929047,
rotifer,101929186,
Nematoda,101929396,
phylum,101929396,
Aschelminthes,101929396,
phylum,101929396,
Aphasmidia,101929788,
class,101929788,
Phasmidia,101929951,
class,101929951,
nematode,101930112,
nematode,101930112,
roundworm,101930112,
Ascaridae,101930485,
family,101930485,
Ascaris,101930672,
genus,101930672,
common,101930852,
Ascaris,101930852,
Ascaridia,101930995,
genus,101930995,
chicken,101931140,
Ascaridia,101931140,
Oxyuridae,101931277,
family,101931277,
Enterobius,101931398,
genus,101931398,
pinworm,101931520,
threadworm,101931520,
Enterobius,101931520,
eelworm,101931714,
Cephalobidae,101931845,
family,101931845,
Anguillula,101931984,
genus,101931984,
Turbatrix,101931984,
genus,101931984,
vinegar,101932151,
vinegar,101932151,
Anguillula,101932151,
Turbatrix,101932151,
Tylenchidae,101932358,
family,101932358,
Tylenchus,101932495,
genus,101932495,
wheatworm,101932643,
wheat,101932643,
wheat,101932643,
Tylenchus,101932643,
Ancylostomatidae,101932800,
family,101932800,
trichina,101932936,
Trichinella,101932936,
hookworm,101933151,
Filariidae,101933342,
family,101933342,
filaria,101933478,
Dracunculidae,101933686,
family,101933686,
Dracunculus,101933834,
genus,101933834,
Guinea,101933988,
Dracunculus,101933988,
Annelida,101934207,
phylum,101934207,
annelid,101934440,
annelid,101934440,
segmented,101934440,
Archiannelida,101934705,
class,101934705,
archiannelid,101934844,
Oligochaeta,101935012,
class,101935012,
oligochaete,101935176,
oligochaete,101935176,
earthworm,101935395,
angleworm,101935395,
fishworm,101935395,
fishing,101935395,
wiggler,101935395,
nightwalker,101935395,
nightcrawler,101935395,
crawler,101935395,
dew,101935395,
red,101935395,
Branchiobdellidae,101935743,
family,101935743,
Branchiobdella,101935997,
genus,101935997,
Polychaeta,101936219,
class,101936219,
polychaete,101936391,
polychete,101936391,
polychaete,101936391,
polychete,101936391,
lugworm,101936671,
lug,101936671,
lobworm,101936671,
sea,101936858,
Terebellidae,101937015,
family,101937015,
Terebella,101937234,
genus,101937234,
Polycirrus,101937422,
genus,101937422,
bloodworm,101937579,
Hirudinea,101937719,
class,101937719,
leech,101937909,
bloodsucker,101937909,
hirudinean,101937909,
Hirudinidae,101938155,
family,101938155,
Hirudo,101938312,
genus,101938312,
medicinal,101938454,
Hirudo,101938454,
Haemopis,101938618,
genus,101938618,
horseleech,101938735,
mollusk,101938850,
mollusk,101939598,
Mollusca,101940488,
phylum,101940488,
mollusk,101940736,
mollusc,101940736,
shellfish,101940736,
Scaphopoda,101941030,
class,101941030,
scaphopod,101941223,
tooth,101941340,
tusk,101941340,
lip,101941538,
Gastropoda,101941670,
class,101941670,
Gasteropoda,101941670,
class,101941670,
gastropod,101942177,
univalve,101942177,
Haliotidae,101942601,
family,101942601,
Haliotis,101942724,
genus,101942724,
abalone,101942869,
ear-shell,101942869,
ormer,101943087,
sea-ear,101943087,
Haliotis,101943087,
Strombidae,101943213,
family,101943213,
Lambis,101943367,
genus,101943367,
scorpion,101943541,
Strombus,101943754,
genus,101943754,
conch,101943899,
giant,101944118,
Strombus,101944118,
Helicidae,101944217,
family,101944217,
snail,101944390,
Helix,101944617,
genus,101944617,
edible,101944812,
Helix,101944812,
garden,101944955,
brown,101945143,
Helix,101945143,
Helix,101945340,
Limacidae,101945443,
family,101945443,
Limax,101945580,
genus,101945580,
slug,101945685,
seasnail,101945845,
Neritidae,101946118,
family,101946118,
neritid,101946277,
neritid,101946277,
genus,101946487,
nerita,101946630,
bleeding,101946827,
Nerita,101946827,
genus,101947020,
neritina,101947139,
Buccinidae,101947275,
family,101947275,
whelk,101947396,
Cymatiidae,101947613,
family,101947613,
triton,101947735,
Naticidae,101947874,
family,101947874,
moon,101947997,
moonshell,101947997,
Littorinidae,101948154,
family,101948154,
Littorina,101948284,
genus,101948284,
periwinkle,101948446,
winkle,101948446,
limpet,101948573,
Patellidae,101948788,
family,101948788,
Patella,101948917,
genus,101948917,
common,101949085,
Patella,101949085,
Fissurellidae,101949195,
family,101949195,
Fissurella,101949330,
genus,101949330,
keyhole,101949499,
Fissurella,101949499,
Diodora,101949499,
Ancylidae,101949684,
family,101949684,
Ancylus,101949817,
genus,101949817,
river,101949973,
freshwater,101949973,
Ancylus,101949973,
Opisthobranchia,101950195,
subclass,101950195,
Nudibranchia,101950457,
order,101950457,
sea,101950731,
nudibranch,101950731,
Aplysiidae,101950952,
family,101950952,
Tethyidae,101950952,
family,101950952,
Aplysia,101951107,
genus,101951107,
Tethys,101951107,
genus,101951107,
sea,101951274,
Aplysia,101951274,
Hermissenda,101951472,
genus,101951472,
Hermissenda,101951613,
Akeridae,101951721,
family,101951721,
Haminoea,101951845,
genus,101951845,
bubble,101952029,
Pulmonata,101952162,
order,101952162,
Physidae,101952429,
family,101952429,
genus,101952557,
physa,101952712,
Pectinibranchia,101952812,
order,101952812,
Cypraeidae,101953032,
family,101953032,
Cypraea,101953197,
genus,101953197,
cowrie,101953361,
cowry,101953361,
money,101953594,
Cypraea,101953594,
tiger,101953762,
Cypraea,101953762,
ctenidium,101953877,
ceras,101954004,
Amphineura,101954202,
subclass,101954202,
Solenogastres,101954340,
order,101954340,
Aplacophora,101954340,
order,101954340,
solenogaster,101954516,
aplacophoran,101954516,
Polyplacophora,101954729,
class,101954729,
genus,101954962,
chiton,101955084,
coat-of-mail,101955084,
sea,101955084,
polyplacophore,101955084,
byssus,101955318,
beard,101955318,
Bivalvia,101955463,
class,101955463,
Lamellibranchia,101955463,
class,101955463,
class,101955463,
bivalve,101955933,
pelecypod,101955933,
lamellibranch,101955933,
spat,101956344,
clam,101956481,
seashell,101956764,
clamshell,101956849,
Myaceae,101956924,
order,101956924,
Myacidae,101957075,
family,101957075,
Mya,101957202,
genus,101957202,
soft-shell,101957335,
steamer,101957335,
steamer,101957335,
long-neck,101957335,
Mya,101957335,
Veneridae,101957591,
family,101957591,
Venus,101957739,
genus,101957739,
Mercenaria,101957923,
genus,101957923,
quahog,101958038,
quahaug,101958038,
hard-shell,101958038,
hard,101958038,
round,101958038,
Venus,101958038,
Mercenaria,101958038,
littleneck,101958346,
littleneck,101958346,
cherrystone,101958435,
cherrystone,101958435,
geoduck,101958531,
Solenidae,101958790,
family,101958790,
Ensis,101958914,
genus,101958914,
razor,101959029,
jackknife,101959029,
knife-handle,101959029,
Tridacnidae,101959187,
family,101959187,
Tridacna,101959333,
genus,101959333,
giant,101959492,
Tridacna,101959492,
Cardiidae,101959668,
family,101959668,
Cardium,101959834,
genus,101959834,
cockle,101959985,
edible,101960177,
Cardium,101960177,
Ostreidae,101960301,
family,101960301,
oyster,101960459,
seed,101960787,
Ostrea,101960900,
genus,101960900,
bluepoint,101961059,
blue,101961059,
Japanese,101961234,
Ostrea,101961234,
Crassostrea,101961468,
genus,101961468,
Virginia,101961600,
Pteriidae,101961736,
family,101961736,
Pinctada,101961862,
genus,101961862,
pearl,101961985,
Pinctada,101961985,
Anomiidae,101962223,
family,101962223,
Anomia,101962350,
genus,101962350,
saddle,101962506,
Anomia,101962506,
Placuna,101962662,
genus,101962662,
window,101962788,
windowpane,101962788,
capiz,101962788,
Placuna,101962788,
Arcidae,101963017,
family,101963017,
Arca,101963136,
genus,101963136,
ark,101963317,
blood,101963479,
mussel,101963571,
Mytilidae,101963730,
family,101963730,
Mytilus,101963876,
genus,101963876,
marine,101964049,
mytilid,101964049,
edible,101964271,
Mytilus,101964271,
freshwater,101964441,
freshwater,101964441,
Unionidae,101964636,
family,101964636,
Unio,101964821,
genus,101964821,
pearly-shelled,101964957,
